AÑO,MES,ADM_LEVEL_1_NAME,ADM_LEVEL_2_NAME,ADM_LEVEL_3_NAME,NETWORK_CARRIER,AVERAGE_THROUGHPUT_DOWNLOAD_3G,THROUGHPUT_DOWNLOAD_3G_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_3G,THROUGHPUT_UPLOAD_3G_MEASUREMENTS,AVERAGE_THROUGHPUT_DOWNLOAD_4G,THROUGHPUT_DOWNLOAD_4G_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_4G,THROUGHPUT_UPLOAD_4G_MEASUREMENTS,AVERAGE_THROUGHPUT_DOWNLOAD_5G_NSA,THROUGHPUT_DOWNLOAD_5G_NSA_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_5G_NSA,THROUGHPUT_UPLOAD_5G_NSA_MEASUREMENTS,AVERAGE_LATENCY_3G,LATENCY_3G_MEASUREMENTS,AVERAGE_LATENCY_4G,LATENCY_4G_MEASUREMENTS,AVERAGE_LATENCY_5G_NSA,LATENCY_5G_NSA_MEASUREMENTS,TIME_PERCENTAGE_3G,TIME_PERCENTAGE_3G_SECONDS,TIME_PERCENTAGE_3G_MEASUREMENTS,TIME_PERCENTAGE_4G,TIME_PERCENTAGE_4G_SECONDS,TIME_PERCENTAGE_4G_MEASUREMENTS,TIME_PERCENTAGE_5G_NSA,TIME_PERCENTAGE_5G_NSA_SECONDS,TIME_PERCENTAGE_5G_NSA_MEASUREMENTS,TIME_PERCENTAGE_TOTAL_SECONDS,PACKET_LOSS_3G,LOST_PACKET_3G,PACKET_TRANSMITTED_3G,PACKET_LOSS_3G_MEASUREMENTS,PACKET_LOSS_4G,LOST_PACKET_4G,PACKET_TRANSMITTED_4G,PACKET_LOSS_4G_MEASUREMENTS,PACKET_LOSS_5G_NSA,LOST_PACKET_5G_NSA,PACKET_TRANSMITTED_5G_NSA,PACKET_LOSS_5G_NSA_MEASUREMENTS,ROW_PRESENT_IN_SOURCE,SOURCE_FILE,YEARMONTH,IS_3G_ACTIVE_MONTH,IS_3G_ZERO_MONTH
2023,6,Lima,Lima,San Miguel,MOVISTAR,5.0195765,10361.0,0.7215171,2544.0,11.999729,122613.0,3.8428195,9558.0,0.0,0.0,0.0,0.0,276.53275,7098.0,74.6826,136378.0,0.0,0.0,7.581159,14231665.0,0.0,90.308716,169531258.0,0.0,0.0,0.0,0.0,187724136.0,2.9464524,887.0,30104.0,0.0,0.9201024,5132.0,557764.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Lima,Lima,Santa Anita,MOVISTAR,3.6100724,16265.0,0.68694985,2943.0,10.544277,144981.0,3.6134655,7649.0,0.0,0.0,0.0,0.0,276.82065,6629.0,74.41901,135517.0,0.0,0.0,6.3760133,12006348.0,0.0,91.99028,173222239.0,0.0,0.0,0.0,0.0,188304939.0,4.4606957,1287.0,28852.0,0.0,0.9712623,5413.0,557316.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Piura,Piura,Castilla,MOVISTAR,3.9003394,5042.0,0.7567446,1731.0,10.19646,80857.0,3.0562289,5165.0,0.0,0.0,0.0,0.0,189.0142,3376.0,83.4845,82690.0,0.0,0.0,2.8998768,3675264.0,0.0,95.94717,121602121.0,0.0,0.0,0.0,0.0,126738629.0,5.467434,779.0,14248.0,0.0,1.1668444,3983.0,341348.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Piura,Piura,Catacaos,MOVISTAR,4.3674903,1298.0,0.7347738,622.0,9.036555,27078.0,5.5213966,3473.0,0.0,0.0,0.0,0.0,177.94968,909.0,83.97261,24761.0,0.0,0.0,1.7177235,649389.0,0.0,97.52759,36870512.0,0.0,0.0,0.0,0.0,37805212.0,5.1546392,200.0,3880.0,0.0,0.88726103,906.0,102112.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Piura,Piura,Veintiseis De Octubre,MOVISTAR,3.7011216,3482.0,0.6989438,1351.0,9.966833,68667.0,3.342481,5828.0,0.0,0.0,0.0,0.0,206.51613,2097.0,84.36706,69847.0,0.0,0.0,2.6956422,2870785.0,0.0,96.54675,102819645.0,0.0,0.0,0.0,0.0,106497255.0,5.654102,510.0,9020.0,0.0,1.2094516,3542.0,292860.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Puno,Chucuito,Desaguadero,MOVISTAR,3.3437107,1729.0,0.69525105,735.0,8.719286,8158.0,0.0,0.0,0.0,0.0,0.0,0.0,216.80605,1101.0,91.09448,8683.0,0.0,0.0,17.018631,2075861.0,0.0,82.18133,10024132.0,0.0,0.0,0.0,0.0,12197579.0,5.5935097,262.0,4684.0,0.0,1.56403,575.0,36764.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Puno,Melgar,Ayaviri,MOVISTAR,5.465728,2195.0,1.0279086,542.0,8.286576,41680.0,4.6706448,3933.0,0.0,0.0,0.0,0.0,205.7513,1198.0,89.94457,23852.0,0.0,0.0,6.1102023,1871211.0,0.0,92.980446,28474676.0,0.0,0.0,0.0,0.0,30624371.0,4.322709,217.0,5020.0,0.0,0.86646587,863.0,99600.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Puno,Puno,Puno,MOVISTAR,3.6572008,13687.0,0.767512,4794.0,10.272163,176090.0,4.3111067,14706.0,0.0,0.0,0.0,0.0,234.7997,10728.0,84.04148,156098.0,0.0,0.0,6.779399,14577615.0,0.0,91.40505,196546570.0,0.0,0.0,0.0,0.0,215028133.0,6.081198,2801.0,46060.0,0.0,1.3478408,8789.0,652080.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Puno,San Roman,Caracoto,MOVISTAR,4.090798,1276.0,0.0,0.0,8.330981,11661.0,3.113298,686.0,0.0,0.0,0.0,0.0,272.64948,1084.0,84.76105,9625.0,0.0,0.0,12.58192,1400398.0,0.0,87.02989,9686637.0,0.0,0.0,0.0,0.0,11130241.0,5.944056,272.0,4576.0,0.0,1.6562686,669.0,40392.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Puno,San Roman,Juliaca,MOVISTAR,3.298156,17540.0,0.73052174,4980.0,8.804645,208778.0,4.2205415,19826.0,0.0,0.0,0.0,0.0,271.5158,14782.0,84.70441,184948.0,0.0,0.0,6.6581116,15936745.0,0.0,92.62736,221711301.0,0.0,0.0,0.0,0.0,239358331.0,6.2623243,4065.0,64912.0,0.0,1.4723885,11498.0,780908.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Puno,San Roman,San Miguel,MOVISTAR,3.2349534,3265.0,0.6642689,776.0,8.370026,31289.0,4.4066377,2621.0,0.0,0.0,0.0,0.0,284.9027,2344.0,85.598465,23408.0,0.0,0.0,8.602547,2428769.0,0.0,90.088425,25434790.0,0.0,0.0,0.0,0.0,28233138.0,5.6624355,571.0,10084.0,0.0,1.5874765,1585.0,99844.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Tacna,Candarave,Camilaca,MOVISTAR,6.2437778,3209.0,0.0,0.0,7.369968,4477.0,4.1866527,622.0,0.0,0.0,0.0,0.0,161.18951,1345.0,101.17486,3939.0,0.0,0.0,19.176273,1095286.0,0.0,78.13282,4462691.0,0.0,0.0,0.0,0.0,5711673.0,2.3154848,128.0,5528.0,0.0,1.6923436,290.0,17136.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,6,Tumbes,Tumbes,Tumbes,MOVISTAR,5.631362,2275.0,0.58359194,968.0,11.420181,49638.0,3.7354925,4245.0,0.0,0.0,0.0,0.0,232.96626,1680.0,86.02733,40194.0,0.0,0.0,2.989596,1945037.0,0.0,96.06417,62499538.0,0.0,0.0,0.0,0.0,65060196.0,3.5304248,246.0,6968.0,0.0,0.8129784,1334.0,164088.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202306,True,False
2023,7,Ancash,Yungay,Ranrahirca,MOVISTAR,0.0,0.0,0.0,0.0,7.5366135,2879.0,4.4421177,590.0,0.0,0.0,0.0,0.0,0.0,0.0,92.51358,1863.0,0.0,0.0,5.233068,176697.0,0.0,88.94317,3003208.0,0.0,0.0,0.0,0.0,3376547.0,5.3846154,0.0,0.0,0.0,2.1002386,176.0,8380.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,False,True
2023,7,Arequipa,Arequipa,Alto Selva Alegre,MOVISTAR,3.6010947,3564.0,0.76644784,857.0,10.403696,31562.0,3.6354842,2372.0,0.0,0.0,0.0,0.0,219.18024,2315.0,82.47649,32624.0,0.0,0.0,6.232379,3254853.0,0.0,93.207245,48677380.0,0.0,0.0,0.0,0.0,52224890.0,3.6875,354.0,9600.0,0.0,1.3338616,1818.0,136296.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Cayma,MOVISTAR,3.683921,5397.0,0.71762943,1670.0,8.995029,60936.0,3.32466,3546.0,0.0,0.0,0.0,0.0,218.10655,4034.0,81.29875,67628.0,0.0,0.0,3.8147542,4283985.0,0.0,95.52478,107274723.0,0.0,0.0,0.0,0.0,112300416.0,5.324236,913.0,17148.0,0.0,1.4026309,3958.0,282184.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Jacobo Hunter,MOVISTAR,4.841941,2388.0,0.7631481,548.0,7.959467,29731.0,3.435709,2450.0,0.0,0.0,0.0,0.0,181.52422,1248.0,80.63647,32563.0,0.0,0.0,3.1547754,1789988.0,0.0,96.350685,54668415.0,0.0,0.0,0.0,0.0,56738999.0,4.070216,211.0,5184.0,0.0,1.2516915,1702.0,135976.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,MOVISTAR,5.4683223,5488.0,0.7575946,1394.0,10.902065,65929.0,3.0719213,5288.0,0.0,0.0,0.0,0.0,198.00684,3699.0,80.04488,79899.0,0.0,0.0,3.900935,4263834.0,0.0,95.47948,104361817.0,0.0,0.0,0.0,0.0,109302877.0,4.3849363,673.0,15348.0,0.0,0.9996838,3288.0,328904.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Mariano Melgar,MOVISTAR,4.1563683,4001.0,0.73072857,921.0,11.783839,43641.0,2.9706202,2377.0,0.0,0.0,0.0,0.0,202.89108,2018.0,80.11356,45030.0,0.0,0.0,3.4357874,2471070.0,0.0,96.40124,69333222.0,0.0,0.0,0.0,0.0,71921505.0,3.8610039,320.0,8288.0,0.0,1.2200608,2278.0,186712.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Miraflores,MOVISTAR,3.8284895,1910.0,0.79292625,808.0,10.950409,44779.0,3.4663887,2907.0,0.0,0.0,0.0,0.0,168.99559,1733.0,79.100426,45998.0,0.0,0.0,2.7938154,1792304.0,0.0,96.55929,61945252.0,0.0,0.0,0.0,0.0,64152558.0,4.775281,340.0,7120.0,0.0,0.9239766,1738.0,188100.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Paucarpata,MOVISTAR,3.8073728,8075.0,0.85807633,2217.0,12.055704,95729.0,4.1963906,9184.0,0.0,0.0,0.0,0.0,223.36813,5612.0,80.02979,83543.0,0.0,0.0,3.77121,4678797.0,0.0,95.73246,118771629.0,0.0,0.0,0.0,0.0,124066203.0,3.634874,843.0,23192.0,0.0,0.9460906,3253.0,343836.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Sachaca,MOVISTAR,4.0610075,1227.0,0.0,0.0,9.962754,12229.0,4.111478,1085.0,0.0,0.0,0.0,0.0,199.6833,1107.0,79.92577,14999.0,0.0,0.0,8.616814,1724715.0,0.0,90.78187,18170620.0,0.0,0.0,0.0,0.0,20015693.0,5.1919723,238.0,4584.0,0.0,1.4092863,879.0,62372.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Socabaya,MOVISTAR,3.442386,1658.0,0.7121148,534.0,9.441249,29056.0,3.822287,2524.0,0.0,0.0,0.0,0.0,199.46504,1004.0,81.888954,26047.0,0.0,0.0,3.847641,2160905.0,0.0,95.76398,53782786.0,0.0,0.0,0.0,0.0,56161814.0,4.3726234,184.0,4208.0,0.0,1.5221604,1665.0,109384.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Tiabaya,MOVISTAR,3.8495493,1119.0,0.0,0.0,8.656179,16065.0,4.13611,689.0,0.0,0.0,0.0,0.0,187.1107,957.0,79.82898,16329.0,0.0,0.0,3.78442,729662.0,0.0,95.30555,18375560.0,0.0,0.0,0.0,0.0,19280682.0,3.8793104,153.0,3944.0,0.0,1.0139135,685.0,67560.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Arequipa,Arequipa,Yanahuara,MOVISTAR,4.30331,1344.0,0.8663056,718.0,12.796359,21893.0,3.0354223,1329.0,0.0,0.0,0.0,0.0,215.69302,1213.0,79.26949,25296.0,0.0,0.0,4.0353026,1685055.0,0.0,95.50199,39879563.0,0.0,0.0,0.0,0.0,41757834.0,4.644269,235.0,5060.0,0.0,1.397056,1473.0,105436.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ayacucho,Huamanga,Carmen Alto,MOVISTAR,3.3913753,3581.0,0.4725539,731.0,9.451018,9818.0,4.873171,717.0,0.0,0.0,0.0,0.0,249.9476,2325.0,78.61543,9223.0,0.0,0.0,10.091655,1289203.0,0.0,82.979774,10600617.0,0.0,0.0,0.0,0.0,12774941.0,4.5825047,461.0,10060.0,0.0,1.4527342,560.0,38548.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Callao,Callao,Bellavista,MOVISTAR,4.5783267,6924.0,0.79694337,1805.0,11.634669,88249.0,3.1082406,6946.0,0.0,0.0,0.0,0.0,271.20407,4313.0,75.710464,88106.0,0.0,0.0,5.8456373,6323370.0,0.0,92.6069,100175167.0,0.0,0.0,0.0,0.0,108172465.0,4.2776475,803.0,18772.0,0.0,0.98752314,3587.0,363232.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Callao,Callao,Callao,MOVISTAR,3.573062,42747.0,0.6968079,10844.0,10.578968,405951.0,3.5364134,32065.0,0.0,0.0,0.0,0.0,278.30276,24435.0,74.39794,406959.0,0.0,0.0,7.8750997,45342009.0,0.0,89.52657,515462009.0,0.0,0.0,0.0,0.0,575764245.0,4.0828648,4328.0,106004.0,0.0,0.9183483,15378.0,1674528.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Callao,Callao,La Perla,MOVISTAR,5.2130623,1628.0,1.2153816,551.0,12.36398,42846.0,3.0582514,2833.0,0.0,0.0,0.0,0.0,200.87411,1346.0,71.9845,45326.0,0.0,0.0,6.858521,5006865.0,0.0,90.06451,65748991.0,0.0,0.0,0.0,0.0,73002110.0,3.6598303,207.0,5656.0,0.0,0.76935625,1415.0,183920.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Cusco,Acomayo,Pomacanchi,MOVISTAR,0.0,0.0,0.0,0.0,11.567638,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.846306,1153.0,0.0,0.0,2.645554,28919.0,0.0,90.814064,992704.0,0.0,0.0,0.0,0.0,1093117.0,0.0,0.0,0.0,0.0,0.57890224,27.0,4664.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,False,True
2023,7,Cusco,Cusco,Cusco,MOVISTAR,3.2163165,5031.0,0.5891804,1494.0,8.998532,60670.0,3.0654893,3588.0,0.0,0.0,0.0,0.0,252.07413,4867.0,87.06325,71488.0,0.0,0.0,6.3142934,7548160.0,0.0,91.61116,109512757.0,0.0,0.0,0.0,0.0,119540851.0,6.747372,1438.0,21312.0,0.0,2.3426754,7222.0,308280.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Cusco,Cusco,San Jeronimo,MOVISTAR,3.5573356,10825.0,0.78205657,2952.0,9.500161,51380.0,4.549399,4485.0,0.0,0.0,0.0,0.0,241.68637,4428.0,86.22414,42079.0,0.0,0.0,7.274961,4673296.0,0.0,92.19926,59227043.0,0.0,0.0,0.0,0.0,64238090.0,4.2607584,800.0,18776.0,0.0,1.3248717,2334.0,176168.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Cusco,Cusco,San Sebastian,MOVISTAR,3.973229,8393.0,0.7979188,2536.0,8.93119,58005.0,3.2908003,3897.0,0.0,0.0,0.0,0.0,227.5392,5162.0,88.85437,54294.0,0.0,0.0,7.852536,7229654.0,0.0,90.86063,83653338.0,0.0,0.0,0.0,0.0,92067756.0,4.879825,1072.0,21968.0,0.0,2.2666268,5303.0,233960.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Cusco,Cusco,Santiago,MOVISTAR,3.5896277,2302.0,0.6846968,692.0,9.010587,40793.0,3.6426525,3287.0,0.0,0.0,0.0,0.0,249.77072,2020.0,87.87956,37528.0,0.0,0.0,3.8248537,2195621.0,0.0,93.68906,53781314.0,0.0,0.0,0.0,0.0,57404051.0,5.2754436,452.0,8568.0,0.0,2.9204812,4632.0,158604.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Cusco,Cusco,Wanchaq,MOVISTAR,3.7524362,5901.0,0.6566627,1894.0,9.862681,58948.0,3.6736367,3732.0,0.0,0.0,0.0,0.0,208.45465,4340.0,86.888115,66827.0,0.0,0.0,5.2315917,4536365.0,0.0,94.07712,81575198.0,0.0,0.0,0.0,0.0,86710991.0,4.8734875,886.0,18180.0,0.0,1.8031162,5092.0,282400.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Cusco,Espinar,Espinar,MOVISTAR,3.615564,2732.0,1.0766579,768.0,8.913556,39693.0,3.8371477,2516.0,0.0,0.0,0.0,0.0,237.95125,2245.0,85.35094,24669.0,0.0,0.0,7.7332683,2415155.0,0.0,89.49441,27949744.0,0.0,0.0,0.0,0.0,31230715.0,6.075448,583.0,9596.0,0.0,1.3462487,1419.0,105404.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Chincha,Alto Laran,MOVISTAR,3.2170815,967.0,0.0,0.0,8.5951,10702.0,2.5713978,498.0,0.0,0.0,0.0,0.0,183.52675,879.0,77.26472,10761.0,0.0,0.0,8.150699,968374.0,0.0,88.040504,10459979.0,0.0,0.0,0.0,0.0,11880871.0,4.5884314,165.0,3596.0,0.0,1.6312629,728.0,44628.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Chincha,Chincha Alta,MOVISTAR,4.162629,3052.0,0.6635412,1280.0,11.60072,95316.0,2.9413207,6525.0,0.0,0.0,0.0,0.0,171.4127,3661.0,72.16268,96846.0,0.0,0.0,2.6243973,3196314.0,0.0,96.96829,118099918.0,0.0,0.0,0.0,0.0,121792302.0,3.5072424,523.0,14912.0,0.0,0.93412817,3695.0,395556.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Chincha,Chincha Baja,MOVISTAR,3.2112057,1109.0,0.6082568,447.0,10.349746,19897.0,5.1382318,1508.0,0.0,0.0,0.0,0.0,184.62628,1085.0,74.56511,16257.0,0.0,0.0,5.962575,1241141.0,0.0,92.601555,19275496.0,0.0,0.0,0.0,0.0,20815521.0,7.1459413,331.0,4632.0,0.0,1.5847483,1064.0,67140.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Chincha,El Carmen,MOVISTAR,3.692565,1418.0,0.6978058,736.0,13.201905,15485.0,3.0994272,915.0,0.0,0.0,0.0,0.0,178.04974,1045.0,75.96607,12010.0,0.0,0.0,6.412292,788250.0,0.0,93.05237,11438738.0,0.0,0.0,0.0,0.0,12292796.0,4.5992713,202.0,4392.0,0.0,1.3662628,681.0,49844.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Chincha,Pueblo Nuevo,MOVISTAR,4.54778,3407.0,0.6749759,888.0,9.4351,56011.0,3.0496569,3677.0,0.0,0.0,0.0,0.0,155.00026,1689.0,73.50886,46574.0,0.0,0.0,3.3017423,2338152.0,0.0,96.09361,68049367.0,0.0,0.0,0.0,0.0,70815701.0,3.594203,248.0,6900.0,0.0,0.83507854,1595.0,191000.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Chincha,Sunampe,MOVISTAR,5.1335397,1901.0,0.7379407,827.0,12.587157,42800.0,4.3507547,4571.0,0.0,0.0,0.0,0.0,176.37233,1461.0,72.50986,37150.0,0.0,0.0,7.2488456,3390965.0,0.0,92.57017,43303750.0,0.0,0.0,0.0,0.0,46779380.0,3.298376,195.0,5912.0,0.0,0.8381182,1267.0,151172.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Ica,Ica,MOVISTAR,4.95748,12142.0,0.66997623,4515.0,11.326575,197244.0,3.22696,13710.0,0.0,0.0,0.0,0.0,165.32364,10296.0,72.81126,205130.0,0.0,0.0,5.1586876,14450745.0,0.0,94.01387,263355823.0,0.0,0.0,0.0,0.0,280124443.0,3.639556,1534.0,42148.0,0.0,0.8063824,6768.0,839304.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Ica,La Tinguiña,MOVISTAR,5.6232514,851.0,0.0,0.0,11.398863,19741.0,3.2560174,1906.0,0.0,0.0,0.0,0.0,161.15681,633.0,73.41824,16136.0,0.0,0.0,2.7900214,666896.0,0.0,95.69014,22872717.0,0.0,0.0,0.0,0.0,23902898.0,3.5658915,92.0,2580.0,0.0,0.7383076,490.0,66368.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Ica,Parcona,MOVISTAR,4.2019777,3629.0,0.6186039,1067.0,9.96617,22483.0,3.2259722,1649.0,0.0,0.0,0.0,0.0,173.17618,1979.0,72.862366,23062.0,0.0,0.0,6.136691,2678064.0,0.0,93.50337,40805054.0,0.0,0.0,0.0,0.0,43640196.0,2.841191,229.0,8060.0,0.0,0.9574916,910.0,95040.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Ica,Ica,Subtanjalla,MOVISTAR,6.4687295,1746.0,0.0,0.0,9.147012,14947.0,2.4709463,827.0,0.0,0.0,0.0,0.0,172.01154,907.0,73.21151,15582.0,0.0,0.0,4.277265,930354.0,0.0,95.51519,20775644.0,0.0,0.0,0.0,0.0,21751141.0,4.418103,164.0,3712.0,0.0,1.1022325,709.0,64324.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Junin,Huancayo,Chilca,MOVISTAR,3.771729,4341.0,0.62531936,1135.0,7.079285,54053.0,3.0278685,5640.0,0.0,0.0,0.0,0.0,283.10736,4244.0,77.14708,62007.0,0.0,0.0,6.057838,5642314.0,0.0,93.21673,86822736.0,0.0,0.0,0.0,0.0,93140724.0,4.9207397,894.0,18168.0,0.0,1.6465261,4371.0,265468.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Junin,Huancayo,El Tambo,MOVISTAR,4.6997795,19447.0,0.70276886,5965.0,9.88108,256340.0,3.5571628,17229.0,0.0,0.0,0.0,0.0,218.06564,13675.0,75.45961,247134.0,0.0,0.0,5.401902,19277288.0,0.0,92.82164,331244333.0,0.0,0.0,0.0,0.0,356861097.0,4.4070177,2512.0,57000.0,0.0,1.0151584,10450.0,1029396.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Junin,Huancayo,Huancayo,MOVISTAR,4.506029,12133.0,0.75695753,4032.0,9.831626,214646.0,3.5984232,15621.0,0.0,0.0,0.0,0.0,225.59062,9973.0,75.854004,220157.0,0.0,0.0,3.78033,10889686.0,0.0,95.25897,274404689.0,0.0,0.0,0.0,0.0,288061783.0,4.591201,1916.0,41732.0,0.0,1.1104496,10183.0,917016.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Junin,Huancayo,Pilcomayo,MOVISTAR,2.997735,1043.0,0.61282796,459.0,6.5013065,17844.0,2.56279,1886.0,0.0,0.0,0.0,0.0,239.12415,669.0,77.44241,16861.0,0.0,0.0,2.511337,660898.0,0.0,96.11864,25295137.0,0.0,0.0,0.0,0.0,26316579.0,6.4802184,190.0,2932.0,0.0,1.2951841,923.0,71264.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Junin,Huancayo,San Agustin,MOVISTAR,6.43065,3684.0,0.8191188,1175.0,8.197156,37383.0,3.778955,2624.0,0.0,0.0,0.0,0.0,228.2601,2037.0,75.72206,29012.0,0.0,0.0,6.1313586,2434353.0,0.0,93.48431,37116373.0,0.0,0.0,0.0,0.0,39703321.0,3.3546705,283.0,8436.0,0.0,1.4757029,1816.0,123060.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,Junin,Tarma,Acobamba,MOVISTAR,4.4275584,3122.0,0.84997237,933.0,8.833543,15368.0,4.2657433,1697.0,0.0,0.0,0.0,0.0,176.74284,1969.0,81.182014,11295.0,0.0,0.0,19.345757,3201093.0,0.0,79.35621,13130869.0,0.0,0.0,0.0,0.0,16546745.0,3.0206287,246.0,8144.0,0.0,1.6913054,810.0,47892.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,La Libertad,Ascope,Casa Grande,MOVISTAR,3.1057353,6152.0,0.7540415,1890.0,7.453408,46786.0,3.2990427,3470.0,0.0,0.0,0.0,0.0,248.06999,5324.0,82.87172,48934.0,0.0,0.0,14.07059,11587452.0,0.0,83.08114,68419212.0,0.0,0.0,0.0,0.0,82352283.0,5.2902536,1192.0,22532.0,0.0,1.3490709,2782.0,206216.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
2023,7,La Libertad,Ascope,Paijan,MOVISTAR,3.2479281,1984.0,0.5659295,772.0,9.37229,23294.0,4.212143,2193.0,0.0,0.0,0.0,0.0,248.34796,1287.0,78.077896,18665.0,0.0,0.0,7.1049337,2399204.0,0.0,90.33924,30505882.0,0.0,0.0,0.0,0.0,33768141.0,8.645686,489.0,5656.0,0.0,1.5267078,1197.0,78404.0,0.0,0.0,0.0,0.0,0.0,True,dataset_2023.csv,202307,True,False
