treated_ubigeo,treated_dept,treated_prov,treated_dist,treated_bp,treated_region3,treated_pre6_4g,treated_post6_4g,treated_log10_pop,treated_altitud_m,control_key,control_region3,control_pre6_4g,control_post6_4g,control_delta,control_log10_pop,control_altitud_m,mahal_dist,caliper_level
80106,Cusco,Cusco,Santiago,202509,Sierra,7.702801483333332,10.441906666666666,4.976606719266922,3464.0,CUSCO|CANCHIS|SICUANI,Sierra,7.4290797333333325,8.658755083333334,1.2296753500000017,4.76213066217665,3593.0,7.893568650501746,standard
80106,Cusco,Cusco,Santiago,202509,Sierra,7.702801483333332,10.441906666666666,4.976606719266922,3464.0,JUNIN|TARMA|TARMA,Sierra,8.535599416666667,8.556181333333333,0.02058191666666609,4.679200695727051,3094.0,8.239330872224523,standard
80108,Cusco,Cusco,Wanchaq,202509,Sierra,9.495076833333332,11.983264833333337,4.767460136799047,3424.0,HUANCAVELICA|HUANCAVELICA|HUANCAVELICA,Sierra,8.28979925,9.487047666666667,1.1972484166666675,4.599621106961551,3746.0,1.310594814739074,relaxed
80108,Cusco,Cusco,Wanchaq,202509,Sierra,9.495076833333332,11.983264833333337,4.767460136799047,3424.0,ANCASH|HUARAZ|INDEPENDENCIA,Sierra,10.658553166666668,10.787655583333333,0.12910241666666522,4.881316168666469,3046.0,1.3218805602898578,relaxed
80108,Cusco,Cusco,Wanchaq,202509,Sierra,9.495076833333332,11.983264833333337,4.767460136799047,3424.0,JUNIN|TARMA|TARMA,Sierra,8.535599416666667,8.556181333333333,0.02058191666666609,4.679200695727051,3094.0,1.4560756965660633,relaxed
80108,Cusco,Cusco,Wanchaq,202509,Sierra,9.495076833333332,11.983264833333337,4.767460136799047,3424.0,ANCASH|HUARAZ|HUARAZ,Sierra,11.10485,12.198893666666669,1.0940436666666677,4.784588766606927,3073.0,1.6617121057218205,relaxed
80108,Cusco,Cusco,Wanchaq,202509,Sierra,9.495076833333332,11.983264833333337,4.767460136799047,3424.0,AYACUCHO|HUAMANGA|SAN JUAN BAUTISTA,Sierra,10.151257666666666,10.992579333333333,0.8413216666666674,4.6904973227193505,2786.0,1.7251157645036062,relaxed
80801,Cusco,Espinar,Espinar,202602,Sierra,11.888880416666666,12.03818825,4.542339840842044,3976.0,JUNIN|YAULI|LA OROYA,Sierra,11.786325083333333,12.774821249999999,0.9884961666666658,4.146778989307833,3757.0,1.449429140777488,relaxed
80801,Cusco,Espinar,Espinar,202602,Sierra,11.888880416666666,12.03818825,4.542339840842044,3976.0,ANCASH|HUARAZ|INDEPENDENCIA,Sierra,10.788488583333335,10.55730275,-0.23118583333333476,4.881316168666469,3046.0,1.727520590546084,relaxed
80801,Cusco,Espinar,Espinar,202602,Sierra,11.888880416666666,12.03818825,4.542339840842044,3976.0,PASCO|PASCO|HUAYLLAY,Sierra,13.34858825,12.98670075,-0.3618874999999999,3.9812294874200007,4341.0,1.8037754034146738,relaxed
80801,Cusco,Espinar,Espinar,202602,Sierra,11.888880416666666,12.03818825,4.542339840842044,3976.0,ANCASH|HUARAZ|HUARAZ,Sierra,12.135466666666666,12.615342250000001,0.47987558333333524,4.784588766606927,3073.0,2.129585117225156,relaxed
80801,Cusco,Espinar,Espinar,202602,Sierra,11.888880416666666,12.03818825,4.542339840842044,3976.0,JUNIN|YAULI|YAULI,Sierra,11.162386083333331,10.6621945,-0.500191583333331,3.727622577969137,4137.0,2.3412511741656052,relaxed
110101,Ica,Ica,Ica,202510,Costa,10.621536166666669,11.624691416666666,5.176901186391347,432.0,TACNA|TACNA|TACNA,Costa,9.885733833333333,10.388124750000001,0.502390916666668,4.968352173538501,583.0,1.2780464511792473,standard
110101,Ica,Ica,Ica,202510,Costa,10.621536166666669,11.624691416666666,5.176901186391347,432.0,PIURA|MORROPON|CHULUCANAS,Costa,10.639925666666667,10.976274000000002,0.33634833333333525,4.916564482168909,135.0,1.436412288618286,standard
110101,Ica,Ica,Ica,202510,Costa,10.621536166666669,11.624691416666666,5.176901186391347,432.0,PIURA|PIURA|TAMBO GRANDE,Costa,10.447819166666667,10.7123315,0.26451233333333235,5.031388264038504,76.0,1.7713860617154582,standard
110101,Ica,Ica,Ica,202510,Costa,10.621536166666669,11.624691416666666,5.176901186391347,432.0,LIMA|HUAURA|HUACHO,Costa,10.8193135,11.9548135,1.1355000000000004,4.800318333894614,46.0,1.8677737175133287,standard
110101,Ica,Ica,Ica,202510,Costa,10.621536166666669,11.624691416666666,5.176901186391347,432.0,LIMA|LIMA|VILLA EL SALVADOR,Costa,10.9817615,11.488330499999998,0.5065689999999989,5.59467314876282,204.0,1.8877045976591087,standard
110102,Ica,Ica,La Tinguiña,202508,Costa,8.526984916666665,10.608572833333334,4.597409949435367,463.0,ICA|ICA|SANTIAGO,Costa,8.16299265,10.055098333333333,1.8921056833333338,4.441616594274755,395.0,1.3839926353028842,standard
110102,Ica,Ica,La Tinguiña,202508,Costa,8.526984916666665,10.608572833333334,4.597409949435367,463.0,TACNA|TACNA|CIUDAD NUEVA,Costa,8.593999866666666,9.030744333333331,0.43674446666666533,4.503327551802781,695.0,1.638004728029095,standard
110102,Ica,Ica,La Tinguiña,202508,Costa,8.526984916666665,10.608572833333334,4.597409949435367,463.0,LIMA|CAÑETE|IMPERIAL,Costa,8.8055745,11.427706333333333,2.6221318333333326,4.590228621240158,112.0,2.1256049421224366,standard
110102,Ica,Ica,La Tinguiña,202508,Costa,8.526984916666665,10.608572833333334,4.597409949435367,463.0,LA LIBERTAD|VIRU|CHAO,Costa,8.799810333333333,8.866682833333334,0.06687250000000056,4.516429596757871,103.0,2.249341668555287,standard
